text,level
"인간의 뇌를 연구하던 과학자들은 대뇌 겉질이 영역마다 담당하는 기능이 다르다는 사실을 발견했다. 뇌 중에서도 대뇌의 가장 바깥 구조물인 대뇌 겉질에 전기 자극을 주는 실험을 통해 전두엽에는 판단, 성격, 운동 조절 등의 기능이 있으며, 측두엽, 후두엽, 두정엽은 귀, 눈, 피부 등의 감각 기관으로부터 수용하는 정보를 처리하는 기능이 있음을 밝혀냈다. 이와 유사한 과학적 발견이 이어지면서, 인간의 뇌는 영역별로 나누어 맡는 기능이 고정되어 있다는 인식이 자리를 잡았다. 그러나 최근의 연구 성과에 따르면, 대뇌 겉질이 나누어 맡는 기능이 완전히 고정된 것은 아니다. 인간은 환경에 둘러싸여 여러 가지 경험하며 살아가는데, 그 경험에 따라 각 영역이 맡는 기능이 달라지기도 한다. 과학자들은 빛을 완전히 차단한 공간에 실험 참여자들을 머물게 하고 손으로 정보를 탐색하게 했는데, 이틀이 지나자 시각 정보 처리를 맡았던 뇌 영역이 손에서 오는 촉각 정보를 처리한다는 사실을 발견했다. 빛이 차단된 환경에서 이루어지는 정보 처리의 경험으로 인해 실험 참여자들의 뇌 영역이 맡은 기능이 변화된 것이다. 경험은 대뇌 겉질의 기능만이 아니라 뇌 조직의 변화를 일으키기도 한다. 예를 들어 보자. 인간의 뇌에는 기억을 저장하고 떠올리는 과정에서 중요한 역할을 하는 ‘해마’라는 기관이 있다. 공간 구조의 기억과 회상에 관여하는 해마로 인해 우리는 눈을 감고 머릿속에 집으로 가는 길을 떠올릴 수 있다. 그런데 바로 이 해마의 크기가 경험에 따라 달라지기도 한다. 과학자들은 택시 기사와 버스 기사의 뇌를 비교한 연구를 통해 이를 발견했다. 대도시의 교통 체증을 피해 시시때때로 새로운 길을 탐색해야 하는 택시 기사의 해마는, 정해진 노선대로 운전해야 하는 버스 기사의 해마보다 그 크기가 더 컸다. 해마의 크기는 택시 운전 경력과 비례했다. 대도시라는 환경에서 새로운 길을 탐색하는 택시 기사의 경험이 뇌의 차이로 나타난 것이다. 또한 평소에 명상을 자주 하는 사람들은 주의 집중의 기능을 담당하는 뇌 영역이 일반인들과 비교하면 더 크고, 현악기 연주를 연습하는 사람은 현의 음색과 왼손의 움직임을 담당하는 뇌 영역이, 트럼펫 연주를 연습하는 사람은 금속성 소리에 반응하는 뇌 영역이 다른 사람들과 달리 더 크다. 이와 같은 연구 결과가 쌓이면서 최근에는 경험에 대응하여 인간의 뇌가 변화한다는 사실에 많은 이들이 주목하고 있다. 과거에는 사람이 일정한 연령에 도달하면 뇌는 변화하지 않는다고 믿기도 했다. 그러나 우리의 뇌는 어떠한 경험을 하는가에 따라 끊임없이 변화한다.",1
"훈민정음은 그 이름 자체가 ‘백성을 가르치는 바른 소리’라는 뜻으로서 문자를 몰라 고통을 받던 사람들을 위하여 만든 것이다. 훈민정음에는 백성을 위하는 애민 정신이 깃들어 있는 것이다. 훈민정음은 우리 사회가 발전하는 데 큰 도움이 되었다. 글자를 모르던 일반 백성들도 문자 생활을 하게 되어 사회 구성원들 간에 더 넓은 의사소통의 길이 열렸다. 또 질병의 치료법이나 생활 예절 등 다양한 정보를 글을 통해 널리 알릴 수 있게 되어 백성들이 더 나은 삶을 누리는 데 도움이 되었다. 현대에 이르러서도 한글 덕분에 많은 지식과 정보의 전달이 쉽고 빠르게 이루어질 수 있었다. 그 결과 교육, 언론, 산업 등 각 분야에서 우리 사회는 큰 발전을 이루게 되었다. 특히 오늘날 우리 사회는 간단하면서도 체계적인 한글 덕분에 컴퓨터 등 정보화 분야에서 크게 발전하였다. 한글은 우리 사회의 발전에 그 무엇보다도 크나큰 공헌을 하였다.",1
"인간은 끊임없이 타인과 관계를 맺으며 살아가는 사회적 동물이기 때문에 공동체 생활을 통해 성장해 나가야 한다. 그러나 ‘나 홀로 전화기’와 함께하는 시간이 많다 보니 타인의 즐거움에 같이 기뻐해 주고, 슬픔에 같이 공감해 주는 공동체 문화의 정신을 배울 기회가 줄어들었다. 타인과 어울려 서로의 감정에 공감하며 소속감을 느끼기보다 휴대 전화의 액정 화면에 얼굴을 묻고 자기만의 세계에 갇히게 된다. 휴대 전화와 함께하는 시간이 길어질수록 인간관계가 점점 단절될 수밖에 없는 것이다.",1
"휴대 전화는 공간과 시간의 제약을 넘어 나와 다른 사람을 연결하는 새로운 소통의 길을 사방으로 활짝 열어 주었다. 멀리 이사 간 친구가 문득 생각나면 바로 휴대 전화로 안부를 물을 수 있고, 집에 있지 않아도 가족들과 수시로 대화를 나눌 수 있다. 가족, 친구, 연인, 동료 등과 인간관계를 유지하고 개인과 개인의 소통을 증진하는 데 휴대 전화가 유용하게 쓰이는 것이다. 이와 같이 휴대 전화가 멀고 낯선 세계를 글과 소리로 연결해 준다는 점에서 소통의 폭과 깊이를 더하는 기능을 한다고 볼 수 있다.",1
"건축에서 문의 방향을 결정짓는 요인은 크게 세 가지 정도로 꼽을 수 있다. 첫째는 공간의 활용, 둘째는 비상시의 대 피, 셋째는 행동 과학이 그것이다. 아파트를 제외한 주택에서 현관문의 여닫는 방향을 결정하는 요인은 공간 활용의 측면이 강하다. 신발을 벗어 둘 공간이 필요한 것이다. 만약 현관문이 안쪽으로 열린다면 문을 열 때마다 현관의 신발들이 이리저리 쓸려 다닐 것이다. ㉣물론 현관이 충분히 넓다면 상관없겠지만 일반적으로 사람들은 현관보다는 방 공간이 더 넓기를 바란다. 아파트 현관문의 여닫는 방향을 결정하는 요인은 건물 내의 화재 같은 비상시 대피의 측면이 강하다. 아파트는 여러 세대가 밀집해서 사는 공동 주택이다. 그렇기 때문에 문의 여닫는 방향은 사람들의 대피가 수월하도록 반드시 피난 방향으로 열리게 법으로 규정하고 있다. 이와 비슷한 예는 극장이나 공연장같이 사람들이 동시에 많이 모이는 장소에서 찾을 수 있다. 극장 문은 보통 바깥쪽으로 열리도록 되어 있으며, 이는 비상시 많은 사람들이 한꺼번에 밖으로 대피하기 쉽도록 문의 방향을 바깥쪽으로 향하게 한 것이다. 행동 과학의 측면에서 보면 어떨까? 간단한 일상의 예로 이해해 보자. 민형이 어머니는 밤늦도록 공부하는 수험생 아들을 위해 간식을 준비하고 아들의 방문을 노크한다. 그 순간 방 안에서 공부하던 민형이는 졸음을 방문을 열고 나온다. 문이 바깥쪽으로 열린다면 민형이는 방문 앞의 어머니와 부딪치게 될 것이다. 이와 같은 사례로 알 수 있듯이 방문을 안쪽으로 열리도록 한 것은 방문이 열릴 때 방 밖에 있을지도 모르는 사람을 배려하기 위한 것이다.",1
김치는 우리나라의 가장 대표적인 반찬으로 꼽힌다. 그런데 최근에는 김치가 맛과 영양만이 아니라 건강에 매우 좋은 식품으로도 인정받고 있다. 우리가 요즘 먹는 김치는 대개 고춧가루로 버무려 붉은빛이 난다. 그러나 김치의 색이 붉어진 것은 김치의 역사에서 보면 얼마 되지 않은 일이다. 고추가 우리나라에 들어온 것은 17세기였고 본격적으로 우리 음식에 사용된 것은 18세기였다. 그러니 그 이전의 김치란 단순히 채소를 소금에 절인 것이었을 뿐이다. 지금의 백김치나 동치미를 생각하면 된다. 고춧가루를 사용하기 전에도 붉은색 김치가 없었던 것은 아니다. 김치에 붉은 맨드라미 꽃을 넣는 경우가 있었기 때문이다. 어찌 되었든 우리 김치에 고춧가루가 들어가면서 김치는 더욱 발전했다. 고춧가루를 넣은 김치는 빨리 시어 지지 않았다. 이전에는 김치가 쉽게 시어지고 상했기 때문에 소금을 듬뿍 넣어 매우 짰다. 그런데 고춧가루를 넣으니 소금을 덜 넣고도 맛있는 김치를 오래 두고 먹을 수 있게 되었다.,1
"요즘 3차원 프린터가 주목받고 있다. 약 30년 전에 이 프린터가 처음 등장했을 때는 가격이 비싸 전문가들이 산업용으로만 사용해 왔다. 그러나 3차원 프린터의 가격이 내려가고 생산량이 증가하면서 일반 가정에서도 접할 수 있게 되었다. 3차원 프린터는 일반 프린터와 작동 방식과 결과물에 차이가 있다. 일반 프린터는 잉크를 종이 표면에 분사하여 인쇄하는 방식이기 때문에 2차원의 이미지 제작만 가능하다. 그러나 3차원 프린터는 특수 물질이나 금속 가루 등 다양한 재료를 쏘아 층층이 쌓아 올리는 방식이기 때문에 자동차 모형, 스마트폰 케이스 등과 같은 실물도 만들 수 있다. 3차원 프린터의 장점은 시제품* 제작과 같이 소규모로 제품을 생산해야 하는 상황에서 빛을 발한다. 3차원 프린터와 입체 도면만 있으면 이른 시간 안에 적은 비용으로 시제품을 만들 수 있기 때문이다. 또한 3차원 프린터를 사용하면 제품을 쉽게 수 정할 수 있다. 제품 디자인을 변경하거나 생산한 제품에서 오류를 발견하였을 경우, 컴퓨터로 도면만 수정하면 바로 제품을 다시 만들 수 있다. 이렇게 제작 과정이 간단할 뿐 아니라 비용과 시간을 대폭 절약할 수 있기 때문에 여러 회사가 3차원 프린터를 이용해 다양한 시제품과 모형을 생산하고 있다. 이러한 3차원 프린터는 여러 분야에 다양하게 활용될 수 있다. 의료 분야에서는 3차원 프린터를 활용하여 인공 턱, 인공 귀, 의족 등과 같이 인간의 신체에 이식할 수 있는 복잡하고 정교한 인공물을 생산한다. 항공 우주 분야에서도 국제 우주 정거장에서 필요한 실험 장비나 건축물 등을 3차원 프린터를 활용하여 제작할 계획이다. 지구에서 힘들게 물건을 운반할 필요 없이 3차원 데이터를 전송하면 바로 우주에서 제작이 가능하기 때문이다. 3차원 프린터의 적용 분야는 앞으로의 기술 발전에 따라 무한히 확대될 수 있을 것이다. 지금도 3차원 프린터는 자동차, 패션, 영화, 건축, 로봇 등 그 적용 분야를 넓혀 가고 있다.",1
"한국 전쟁 당시 전국 각지는 처참하게 파괴되었고 사람들은 가족을 잃고 흩어지거나 각종 질병으로 고통을 받았다. 특히 피난민이 유입된 대구와 부산 지역은 인구가 포화 상태였다. 정부가 마련한 임시 거처는 턱없이 부족하여, 스스로 주거와 생계를 해결해야 하는 피난민은 궁핍하고 피폐한 생활을 할 수밖에 없었다. 이러한 상황을 배경으로 한 이 소설은 생존을 위해 비인간적이고 비참한 생활을 이어 가야 하는 피난민들의 애환을 사실적으로 그리고 있다.",1
"전문가들에 따르면 2050년에 전 세계 인구는 90억 명을 넘을 것이며 그에 따라 식량 생산량도 늘려야 한다고 한다. 하지만 공산물의 생산량을 늘리듯 식량 생산량을 대폭 늘릴 수는 없다. 곡물이나 가축을 더 키우기 위한 땅과 물이 충분치 않고, 가축 생산량을 마구 늘렸을 때 온실가스 등이 발생하기 때문이다. 이런 상황을 고려할 때 유엔 식량 농업 기구에서 곤충을 유망한 미래 식량으로 꼽은 것은 주목할 만하다. 사람들이 보통 ‘작고 징그럽게 생긴 동물’로 인식하는 곤충이 식량으로서는 여러 가지 장점을 갖고 있기 때문이다.
우선 식용 곤충은 매우 경제적인 식재료이다. 누에는 태어난 지 20일 만에 몸무게가 1,000배나 늘어나고, 큰 메뚜기의 경우에는 하루 만에 몸집이 2배 이상 커질 수 있다. 이처럼 곤충은 성장 속도가 놀랍도록 빠르다. 또한 식용 곤충을 키우는 데 필요한 토지는 가축 사육에 비해 상대적으로 훨씬 적으며 필요한 노동력과 사료도 크게 절감된다.
식용 곤충의 또 다른 장점은 영양이 매우 풍부하다는 것이다. 식용 곤충의 단백질 비율은 쇠고기, 생선과 유사하고 오메가3의 비율은 쇠고기, 돼지고기보다 높다. 게다가 식용 곤충은 건강에 좋은 리놀레산, 키토산을 비롯하여 각종 미네랄과 비타민까지 골고루 함유하고 있다.
또한 식용 곤충 사육은 가축 사육보다 친환경적이다. 소, 돼지 등을 기를 때 비료나 분뇨 등에서 발생하는 온실가스는 지구 전체 온실가스 발생량의 18% 이상을 차지한다. 반면 갈색거저리 애벌레, 귀뚜라미 등의 곤충을 기를 때 발생하는 온실가스는 소나 돼지의 경우보다 약 100배 정도 적다.
이처럼 식용 곤충은 경제적이면서도, 영양이 풍부하고, 친환경적이기 때문에 자원의 고갈과 환경 파괴의 위기 속에서 살아가야 하는 인류에게 더할 나위 없이 좋은 미래 식량이다. 따라서 식용 곤충과 관련한 산업을 보다 활성화하고, 요리 방법을 다양하게 개발하며, 곤충에 대한 사람들의 부정적인 인식을 변화시키는 등의 노력을 더욱 적극적으로 해야 한다.",1
"우리나라에서는 새해가 되면 전 국민 모두 한 살씩 나이를 더 먹는다. 이렇게 나이를 세는 방식을 ‘세는나이’ 또는 ‘한국식 나이’라고 한다. 그런데 우리나라에서는 ‘세는나이’ 외에 ‘만 나이’도 쓰인다. ‘만 나이’는 0세부터 시작해서 출생일에 나이를 더하는 나이 셈법이다.
나이를 계산하는 방식이 두 가지이다 보니 생활에서 혼란을 겪는 경우가 많다. 가령 극장에서 영화를 볼 수 있는지, 선거 날 투표를 할 수 있는지와 같은 고민부터 ‘만 나이’를 기재해야 하는 공문서에 ‘세는나이’로 잘못 기재하는 일까지 혼란스러운 일이 비일비재하다. 이러한 혼란을 줄일 수 있는 방법은 ‘만 나이’로 나이 셈법을 통일하는 것이다. 그 이유는 다음과 같다.
첫째, ‘만 나이’를 사용하는 것이 법의 규정에 부합한다. 우리 민법은 1962년부터 ‘만 나이’를 사용할 것을 명시하고 있다. 그래서 공문서나 법조문, 보험 문서에서는 공식적으로 ‘만 나이’를 사용한다. 2013년 개정된 민법을 보면 20세’로 표기했던 성년의 나이를 ‘만’ 자를 뺀 ‘19세’로 바꾸었다. 이 개정안은 법률적으로 나이를 셀 때는 ‘만 나이’로 계산해야 한다는 것을 상징적으로 보여 주는 것이다.
둘째, ‘만 나이’는 ‘세는나이’에 비해 계산 방식이 더 합리적이다. 아래 그림에서 2014년 12월 26일에 태어난 아이를 통해 ‘만 나이’와 ‘세는나이’의 차이를 살펴보자. ‘세는나이’ 셈법으로 이 아이는 태어난 순간 1살이 되고, 며칠 뒤 2015년 1월 1일이 되면 바로 2살이 된다. 출생 후 1살을 더하기까지의 기간이 출생일에 따라 모두 다르다. 반면 ‘만 나이’ 셈법으로 이 아이는 2015년 12월 26일이 되었을 때 1살을 더하게 된다. 누구나 출생일에서 1살을 더하기까지의 기간이 동일한 것이다. 셋째, ‘만 나이’의 사용은 국제 사회의 흐름에도 부합한다. 사실 ‘세는나이’는 우리나라에서만  쓰이는  나이  셈법이다. 근대 이전에는 동아시아의 여러 국가가 ‘세는나이’를 사용하였다. 그러나 중국, 일본, 베트남 등의 국가는 근대화를 거치면서 ‘세는 나이’의 방법을 버리고 ‘만 나이’만을 사용하고 있다. 대부분의 국가에서 종교와 관계없이 서력기원을 쓰고 있듯, 우리도 ‘만 나이’를 사용하는 문화를 정착시켜야 한다.
우리나라의 나이 셈법을 ‘만 나이’로 통일하면 일상생활에서 겪는 여러 가지 혼란을 피할 수 있다. 또한 ‘만 나이’로 통일하면 공공 기관, 기업, 병원 등에서 ‘세는나이’를 ‘만 나이’로 환산해서 적용하는 데 따르는 사회적 비용도 줄일 수 있다. 사회 관습과 사회 인식을 개선해야 하므로 시간이 다소 걸릴 수 있겠지만 ‘만 나이’로 통일해야 하는 이유는 충분해 보인다.
",1
"기계 번역이란 기계가 사람의 개입 없이 한 언어를 다른 언어로 번역하는 것을 말한다. 이 기술이 세상의 언어 장벽을 조금씩 무너뜨리고 있다. 2015년 아일랜드에서는 영어를 전혀 하지 못하는 아프리카계 여성이 영어만 할 수 있는 의료진의 지시에 따라 무사히 출산했다. 기계 번역을 도입한 스마트폰 애플리케이션을 통해서였다.
기계 번역이 이 정도 수준까지 발전한 것은 인공 지능 기술 덕분이다. 초기의 기계 번역은 사람이 입력한 언어의 규칙에 따라서 번역을 수행하였다. 그래서 규칙에서 벗어나는 문장이 있는 경우 번역상 오류가 자주 생겼다. 이와 달리 인공 지능을 활용한 기계 번역은 컴퓨터가 인터넷상의 빅 데이터를 활용하여 스스로 오류를 수정하며 번역한다. 그렇기 때문에 기계 번역의 속도는 물론 정확성까지 상당히 향상되었다.
2017년 2월에 한국에서 있었던 기계와 인간의 번역 대결은 기계 번역이 눈부시게 발전하였음을 보여 주었다. 이 대결에서 기계는 전문 번역가들이 50분간 번역한 내용을 1분 안에 처리하여 속도 면에서 우월함을 보여 주었다. 또한 물건의 사용 설명서와 같은 글을 번역할 경우 원문의 뜻을 약 80% 정도까지 제대로 전달할 만큼 정확성도 향상되었다. 이렇게 볼 때 앞으로 펼쳐질 기계 번역의 장래는 밝을 것으로 보인다. 1954년 조지타운 대학에서 기계가 러시아어 문장 60개를 영어로 번역하는 실험에 성공하였다. 이후 사람들은 3∼5년 안에 기계 번역이 인간이 하는 번역을 대신할 것이라고 예상하였다.
그러나 1966년에 발표된 한 연구는 기계 번역에 대한 사람들의 낙관적 전망을 무너뜨렸다. 이 연구에 따르면 기계 번역은 사람이 하는 번역보다 돈이 많이 들고 시간은 더 오래 걸렸으며 정확성도 떨어졌다고 한다. 기계 번역은 인간이 한 번역보다 정확성이 떨어질 수밖에 없는데, 이는 기계 번역이 맥락에 따라 달리 쓰이는 언어의 복잡한 의미를 반영하기 어렵기 때문이다. 이러한 기계 번역의 한계가 오늘날에도 여전히 극복되지 못하고 있음이 2017년 2월에 한국에서 열린 기계와 인간의 번역 대결에서 드러났다. 전문 번역가 4명과 인공 지능 기술을 활용한 기계가 펼친 이 대결에서 기계 번역은 내용의 정확성 면에서 인간이 한 번역을 따라오지 못했다. 의미가 명확한 짧은 문장은 비교적 잘 번역하였으나 구조가 복잡한 긴 문장을 번역할 때는 오류가 많았다. 특히 글의 맥락이나 작가의 의도를 고려하여 해석해야 하는 문학 작품의 번역에서 기계는 전체 지문의 90%를 문장조차 제대로 구성하지 못했다.",1
"우리나라에는 유네스코가 인정한 세계 기록 유산들이 있는데, 그중의 하나가  승정원일기이다. 승정원일기는  승정원의 업무 일지로, 조선 초기부터 작성되기 시작하였으나 화재로 인해 현재는 1623년부터 1910년까지의 기록만 남아 있다. 승정 원일기의 가치는 다음과 같은 두 측면에서 살펴볼 수 있다. 무엇보다 승정원일기는 조선 시대에 국가의 정책이 어떻게 운용되었는지 이해하는 데 큰 도움을 준다. 승정원은 왕명의 출납, 왕의 음식과 건강관리, 경호 등을 담당하던 기관으로, 왕의 국정 운영을 보조하였다. 승정원의 관리인 주서는 왕을 그림자처럼 따라다니며 왕의 언행 하나하나를 속기로 적었을 뿐만 아니라 왕과 신하가 주고받은 이야기까지 낱낱이 기록했다. 이에 따라 승정원일기에는 국가 정책과 관련된 보고 내용과 왕의 지시 사항 등이 자세하게 기록되어 있다. 이러한 승정원일기를 통해 우리는 조선 시대에 정책이 결정되고 진행되는 과정 등을 매우 구체적이고 상세하게 파악할 수 있다. 승정원일기가 가지는 또 다른 가치는 기상 변화를 연구하는 데 귀중한 자료가 된다는 점이다. 승정원일기는 항상 날짜와 날씨로 시작한다. 여기에는 눈, 비, 안개, 맑음, 흐림 등을 기록하고 하루 중에 날씨 변화가 있었을 때는 어떻게 변화했는지까지 기술해 놓았다. 영조가 세종대의 측우기를 복원한 이후에는 강우량을 측정한 결과도 구체적으로 승정원일기에 제시되어 있다. 기상 변화는 매일 일어나는 것도 있지만 몇백 년 주기로 일어나는 것도 있어서 그 내용을 분석하려면 오랜 기간의 자료가 필요하다. 그런 측면에서 승정원일기에 기술된 날씨와 강우량에 대한 기록은 과거뿐만 아니라 오늘날의 기상 변화를 연구하는 데에도 귀중한 자료이다. 이처럼 승정원일기는 역사적인 기록물로서의 가치만이 아니라 기상 변화 예측에 필요한 유용한 자원으로서 오늘날의 우리에게도 큰 의미를 가진다. 선조들의 철저한 기록 정신이 담겨 있는 승정원일기는 우리가 자랑스럽게 여겨야 할 기록 유산이라 할 수 있다.",1
"오늘날은 누구든지 인터넷 검색을 통해 원하는 정보를 손쉽게 얻을 수 있다. 그러나 이러한 정보를 삭제할 수 있는 권한은 특정 기업에 있기 때문에 개인이 자신과 관련된 정보를 삭제 폐기하는 데는 많은 시간과 노력이 소요된다. ‘잊힐 권리’는 바로 이러한 인터넷 환경에서 나온 개념이다. 잊힐 권리란 인터넷에서 생성 저장 유통되는 개인 정보에 대해 유통 기한을 정하거나 이의 수정, 삭제, 영구적인 폐기를 요청할 수 있는 권리를 말한다. 이러한 잊힐 권리의 법제화에 대해 찬성과 반대 의견이 대립하고 있다. 찬성 측은 무엇보다 개인의 인권 보호를 위해 잊힐 권리를 법제화해야 한다고 주장한다. 인쇄 매체 시대에는 시간이 지나면 기사가 사람들의 기억 속에서 점차 잊혔기 때문에 그로 인한 피해가 한시적이었다. 반면 인터넷 시대에 한 번 보도 된 기사는 언제든지 다시 찾을 수 있기 때문에 기사와 관련된 사람이 소위 ‘신상 털기’로 인한 피해를 지속적으로 입을 수 있다. 또한 인터넷 환경에서는 개인에 대한 정보를 쉽게 검색할 수 있어서 한 개인의 신원을 종합적으로 파악하는 이른바 ‘프로 파일링’도 가능해졌다. 이러한 행위들이 무차별적으로 이루어진다면 당사자는 매우 큰 정신적 물질적 피해를 입을 수 있기 때문에 이를 방지할 수 있는 강제적인 규제가 필요하다는 것이다.
반면 또 다른 권리의 측면에서 법제화를 반대하는 입장도 있다. 표현의 자유를 제한하고 알 권리를 침해할 가능성이 있다는 것이다. 잊힐 권리가 법제화되면 언론사는 삭제나 폐기를 요구받을 만한 민감한 기사를 보도하는 데 조심스러워질 수밖에 없어 표현의 자유가 제한될 수 있다. 그리고 기사나 자료가 과도하게 삭제될 경우 정부나 기업, 특정인과 관련된 정보에 대한 국민의 알 권리가 침해될 수 있다. 또한 반대 측은 현실적인 측면에서도 문제가 있다고 본다. 인터넷에 광범위하게 퍼져 있는 개인의 정보를 찾아 지우는 것은 기술적으로 대단히 어렵다. 게 다가 잊힐 권리를 현실에 적용할 때 투입되는 비용 문제 역시 기업에는 큰 부담이 될 수 있다.
인터넷 환경에 둘러싸인 현대인에게 잊힐 권리는 중요한 문제라고 볼 수 있다. 잊힐 권리가 악용되는 일이 없기 위해서는 아직도 세부적으로 고려하고 논의해야 할 사항이 많다. 앞으로 잊힐 권리를 둘러싼 문제들이 어떻게 해결되어 나가는지 계속 관심을 갖고 지켜볼 필요가 있다.",1
"머리와 얼굴 구조 연구 분야에서 권위 있는 학자로 알려진 도널드 엔로는 인간의 얼굴을 두고 “일반적인 포유류의 기준에서 인간의 이목구비는 이례적이고, 전문화되었으며, 어떻게 보면 기이하기까지 하다.”라고 설명하였다. 일반적으로 ‘얼굴’ 이란 ‘입, 코, 눈이 있는, 동물의 머리 앞쪽 면’을 의미한다. 폐 나 팔다리, 꼬리 등은 척추동물에 따라 사라지기도 하였으나 얼굴만큼은 모든 척추동물이 가지고 있다. 그렇다면 인간의 얼굴은 과연 어떤 특징을 가지고 있을까? 먼저 여우의 얼굴과 인간의 얼굴을 비교해 보자. 여우는 긴 주둥이와 머리덮개 뼈 쪽으로 부드러운 경사를 이루는 안면 윤곽을 가지고 있다. 이는 대부분의 포유류에서 보이는 얼굴의 특징이다. 반면에 인간의 얼굴은 주둥이가 줄어들어 돌출된 흔적만 남아 있고 두개골 앞면에 둥글납작하며 수직으로 솟은 이마가 있다. 또한 여우의 얼굴은 털로 덮여 있고 대다수의 포유류처럼 촉촉한 코를 가지고 있지만, 인간의 얼굴은 피부가 그대로 노출되어 있고 마른 코를 가지고 있다. 한편 침팬지의 얼굴은 여우와 인간, 두 종의 특징이 혼합되어 있으면서도 여우보다는 인간의 얼굴에 더 가깝다. 인간의 얼굴은 생김새뿐만 아니라 표현력 면에서도 다른 포유류와 구별된다. 인간, 침팬지, 여우가 동료들과 소통하는 모습을 관찰하면 세 동물 모두에서 표정 변화가 나타나지만 인간의 표정이 훨씬 다양하고 섬세함을 알 수 있다. 여우나 침팬지와는 달리, 대화를 나눌 때 인간은 표정을 순식간에 만들어 말의 의미를 보강한다. 예를 들면 실눈을 뜨면서 이마를 살짝 찌푸리는 표정은 이해하지 못해 혼란한 상태임을 의미하기도 하고, 여기에 더해 입꼬리를 살짝 내린다면 회의적임을 나타내기도 한다. 입술이 벌어진 상태에서 입꼬리가 살짝 위로 올라간 모습은 행복함이나 즐거움의 신호인 반면, 꽉 다문 입술은 불신을 의미하기도 한다. 이렇게 다양한 표정은 말을 주고받는 행위의 뒤에서 그림자처럼 따라다니며 대화 내용의 이면에 담긴 중요한 감정 상태를 전달한다. 인간의 표정은 매우 정교하고 민감한 의사소통 도구이다. 지금까지 살펴본 것처럼 인간의 얼굴은 생김새 면에서 여 타의 포유류가 가진 얼굴과 뚜렷이 구별되는 특징들을 갖고 있다. 또한 다양하고 섬세한 표정을 지을 수 있어 의사소통 과정에서 중요한 역할을 하기도 한다. 이러한 점들을 생각하면서 우리 주변의 다양한 ‘얼굴’을 관찰하는 것은 꽤 흥미로운 일이 될 것이다.",1
"시장이 새롭게 형성되는 초반에는 생산자나 소비자가 많지 않고 그 존재 여부도 잘 알려지지 않아 경쟁자가 거의 없기 마련이다. 이러한 시장을 경제학에서는 평화로운 푸른 바다를 의미하는 ‘블루 오션(blue ocean)’이라고 한다. 예를 들어 어느 한 기업이 즉석밥을 최초로 판매하면 즉석밥의 편리함에 반한 소비자들이 몰리면서 큰 시장을 형성하게 되고 이 기업은 독점적으로 많은 이익을 얻게 된다. 이렇게 다른 경쟁자가 거의 없는 시장이 바로 블루 오션이다. 블루 오션에서는 시장의 수요가 경쟁이 아니라 창조에 의해 형성된다. 그리고 시장의 규모가 정해져 있지 않아 높은 수익을 얻을 수 있고 빠르게 성장할 기회도 있다.
그러나 블루 오션은 시간이 흐르면서 더 이상 블루 오션이 아닐 수 있다. 이익을 얻고자 하는 새로운 기업들이 해당 시장에 뛰어들면 경쟁이 발생하기 때문이다. 앞서 언급한 즉석밥의 경우, 다른 기업들도 새로운 즉석밥을 시장에 내놓으면서 경쟁 업체들은 소비자의 선택을 받기 위해 치열한 경쟁을 하게 된다. 이러한 시장 상황을 바다의 포식자들이 먹이를 낚아채기 위해 서로 경쟁하는 상황에 비유하여 ‘레드 오션(red ocean)’이라고 한다. 즉 레드 오션은 경쟁 업체들이 고객을 확보하기 위해 치열한 경쟁을 벌이는 상태를 말한다. 레드 오션의 치열한 경쟁 속에서 기업들은 새로운 전략을 고민하기도 한다. 레드 오션이 된 시장에서 눈이 높은 소비자들의 요구를 파악하고 여기에 새로운 아이디어나 기술 등을 적용해 새로운 시장을 형성한다. 이를 ‘퍼플 오션(purple ocean)’이라고 한다. 퍼플 오션을 찾기 위한 대표적인 전략은 이미 인기를 얻은 소재를 다른 장르에 적용하여 그 파급 효과를 노리는 것이다. 가령 특정 만화가 인기를 끌면 이것을 드라마나 영화로 만들고 캐릭터 상품을 개발한다. 이런 전략은 실패할 위험이 적고 제작 비용과 시간을 줄일 수 있다는 장점이 있다. 지금까지 언급한 블루 오션, 레드 오션, 퍼플 오션은 상황에 따라 언제든지 바뀔 수 있다. 블루 오션이나 퍼플 오션이 경쟁이 심한 레드 오션으로 변화하기도 한다. 그리고 레드 오션에서 새로운 퍼플 오션이 형성되기도 하며 새로운 블루 오션이 갑자기 나타날 수도 있다. 소비자의 관심이 집중된 곳에는 언제나 새로운 생산자들이 유입되지만, 소비자의 욕구는 ㉢항상 변화하기 때문이다.",1
